Speaker,Line,Episode,Arc
Tatsuya,"Tenjou-san, please read this. ",19,2
Letter,Tenjou Utena-sama ,19,2
Wakaba,"Kazami Tatsuya of Class D, Grade 8. ",19,2
Utena,"Wakaba! Sorry, don't feel bad. ",19,2
Tatsuya,No. ,19,2
Wakaba,Kazami Tatsuya? ,19,2
Utena,"But, to me, stuff like this... ",19,2
Wakaba,"Wah, Kazami Tatsuya! ",19,2
Tatsuya,Yes? ,19,2
Wakaba,"I remember! You're Prince Onion, aren't you?",19,2
Utena,P- Prince Onion? ,19,2
Wakaba,"Hey, it's me! I was with you in elementary school. Shinohara Wakaba!",19,2
Tatsuya,"Um, Wakaba? ",19,2
Wakaba,It's been a long time! ,19,2
Wakaba,"I never knew you were in this academy, too.",19,2
Wakaba,I thought this name looked really familiar to me.,19,2
Wakaba,"I thought, ""Could it be deja vu?"" But no wonder it looked so familiar.",19,2
Title,Song of the Fallen Kingdom ,19,2
Utena,"So, what is Prince Onion? ",19,2
Wakaba,Why do you look so sulky? ,19,2
Utena,I missed my chance to return that letter! ,19,2
Wakaba,I'll give it back for you. ,19,2
Utena,I can't let you do that. ,19,2
Utena,"Proper etiquette, you know. I'll return it.",19,2
Wakaba,"It's all right. That guy is no one that you should worry about, Utena.",19,2
Wakaba,"But, be careful. He only talks{\i0} nice.",19,2
Utena,That's an awful thing to say. ,19,2
Wakaba,"He's still what he was. He's always chasing tail, flirting with the girls.",19,2
Utena,"Oh, come on. ",19,2
Wakaba,That kind of guy lowers the value of men all over the world.,19,2
Utena,Now isn't that taking it a bit far? ,19,2
Wakaba,He's a cruel man. ,19,2
Utena,Wakaba? ,19,2
Wakaba,He's a cruel bastard. ,19,2
Wakaba,Because... he transferred out without telling me.,19,2
Utena,Wakaba... ,19,2
Wakaba,"He was once my prince, that guy... ",19,2
boys,"Nya nya, onion head! ",19,2
Wakaba,"Shut up, pumpkin and white radish! ",19,2
Wakaba,I have Prince Onion! ,19,2
Tatsuya,Huh? ,19,2
Wakaba,I have Prince Onion! ,19,2
Tatsuya,Huh? ,19,2
Wakaba,I have Prince Onion! ,19,2
Tatsuya,Huh? ,19,2
Wakaba,I have Prince Onion! ,19,2
Tatsuya,Huh? ,19,2
Wakaba,"Well, it's an old story, you know. ",19,2
Utena,"Prince, huh? ",19,2
Wakaba,What is it? ,19,2
Utena,"Actually, you feel it's fate or something, don't you?",19,2
Wakaba,That's not it. ,19,2
girl,Wakaba! ,19,2
Wakaba,She told me to return this. ,19,2
Wakaba,"To begin with, Utena and Tatsuya are not a good match.",19,2
Tatsuya,It's 'cause you said something weird. ,19,2
Wakaba,What're you talking about? ,19,2
Tatsuya,'Cause you told Tenjou-san about weird stuff like Prince Pumpkin or something.,19,2
Wakaba,It's Prince Onion. ,19,2
Tatsuya,It doesn't matter whichever it is. ,19,2
Wakaba,It does matter! ,19,2
Wakaba,It does matter. It's important to me. ,19,2
Wakaba,"It might be something you don't care about, Tatsuya,",19,2
Wakaba,"...but to me, it's a precious memory, so...",19,2
Tatsuya,"Anyway, can you introduce me to her once more?",19,2
Wakaba,All right. ,19,2
Wakaba,"If you insist, I'll introduce you, ",19,2
Wakaba,...but that's all. ,19,2
Nanami,"Micky, could I ask you to play the piano again at tomorrow's party?",19,2
Miki,Sure. ,19,2
Juri,"Speaking of which, ",19,2
Juri,"...aren't you always playing the piano with just one person in mind, Miki?",19,2
Miki,"Juri-san, please don't tease me. ",19,2
Nanami,"Humph, honestly... ",19,2
Nanami,Stop playing while thinking about her{\i0} already.,19,2
Miki,"It must be nice to be you, Nanami-san. ",19,2
Miki,You can satisfy your desire with a grade schooler.,19,2
Nanami,"Shut up! That's just play, P-L-A-Y. ",19,2
Nanami,My feelings of true love are for only one man.,19,2
Nanami,"Therefore, the form of love is eternal. ",19,2
Nanami,Onii-sama... ,19,2
Miki,"You mean all but your brother are worthless, don't you?",19,2
Juri,"So there's only one feeling of true love, hmm?",19,2
Juri,"If you could easily switch whom you love, you two would be able to feel more relief.",19,2
Juri,I guess that goes for me too. ,19,2
Utena,I'm still wondering if he is the prince that Wakaba said she can't get her mind off.,19,2
Akio,What're we talking about? ,19,2
Utena,"Well, my friend happened to reunite with her childhood friend.",19,2
Utena,"See, they're not being honest about it, ",19,2
Utena,...and I'm wondering if the prince she's waiting for isn't really him.,19,2
Akio,That's a lovely story. ,19,2
Utena,"Oh, I'm sorry, I'm always the one to talk here.",19,2
Akio,I don't mind. ,19,2
Akio,"But, Tenjou-san... ",19,2
Akio,The inside of a person's heart is like something veiled in silk. Ahh...,19,2
Akio,"It seems like you could see through, but in fact you can't.",19,2
Akio,The prince people hold inside their heart... ,19,2
Akio,...is surely something that others wouldn't understand.,19,2
Akio,"But, I envy young people who are in love. ",19,2
Akio,"I hope you, too, will find your own prince soon, Anthy.",19,2
Anthy,"Yes, Onii-sama. ",19,2
Wakaba,"Get it, Utena? You just need to have some tea and make do somehow.",19,2
Utena,Somehow...? ,19,2
Wakaba,Yep. ,19,2
Utena,Have some tea and make do? ,19,2
Wakaba,Yep. ,19,2
Utena,"I got it. I'll do it for a certain someone's sake, too.",19,2
Wakaba,What's that supposed to mean? ,19,2
Tatsuya,Hello! Sorry I'm late. ,19,2
Wakaba,You're late! How long were you going to make us wait?,19,2
Tatsuya,"Sorry, sorry. ",19,2
Tatsuya,"Uhm, who's this? ",19,2
Utena,"Oh, I'll introduce you. This is Himemiya Anthy, my roommate.",19,2
Tatsuya,"Hello, nice to meet you. I'm Kazami Tatsuya.",19,2
Anthy,"Hello, I'm Himemiya. ",19,2
Anthy,And this is Chuchu. ,19,2
Tatsuya,"Hello, I'm Kazami Tatsuya. Pleased to meet you, Chuchu.",19,2
Wakaba,What's the use of making eyes at a monkey? ,19,2
Tatsuya,What's that supposed to mean? ,19,2
Wakaba,That part of you hasn't changed one bit.,19,2
Tatsuya,Stop talking like that in front of everyone.,19,2
Wakaba,"But it's true, isn't it? You're always cozying up to girls.",19,2
Tatsuya,That wasn't what I... ,19,2
Tatsuya,"What about you, Wakaba? Why are you accusing me like that? It's strange.",19,2
Wakaba,I... ,19,2
Wakaba,"Never mind, it's nothing. ",19,2
Tatsuya,What is it? ,19,2
Wakaba,It's nothing. ,19,2
Tatsuya,"If you want to say something, then say it!",19,2
Wakaba,"I'm telling you, it's nothing! ",19,2
Wakaba,"Come on, you have something to say to Utena, don't you?",19,2
Tatsuya,Yeah. ,19,2
Tatsuya,"Say, Tenjou-san, are you seeing someone at the moment?",19,2
Utena,"I'm not dating anyone right now, ",19,2
Utena,...but I'm still thinking about the prince that gave me this ring long ago.,19,2
Tatsuya,"Prince, huh? That's kind of nice and dreamy.",19,2
Utena,"Speaking of which, it seems the princess near you now has a prince she can't stop thinking of.",19,2
Utena,"Right, Wakaba? ",19,2
Wakaba,"Wh- What are you talking about, Utena? ",19,2
Utena,"Prince Onion is nice and dreamy, right? ",19,2
Wakaba,No way! ,19,2
Wakaba,My prince is... ,19,2
Wakaba,My prince is... ,19,2
Wakaba,He is... ,19,2
Utena,"Why don't you become a little more honest, Wakaba?",19,2
Wakaba,"That's not it{\i0}! Ooh, Utena, you're just picking on me!",19,2
Tatsuya,A- Wakaba! ,19,2
Tatsuya,"Um, Tenjou-san? ",19,2
Utena,What? ,19,2
Tatsuya,"What did you mean when you said ""Wakaba's prince"" just now?",19,2
Utena,"She's pretending to be strong, but she is a girl after all.",19,2
Utena,It might be that she can't forget about the prince she met so long ago.,19,2
Wakaba,I have Prince Onion on my side! ,19,2
Wakaba,"To me, it's a precious memory, so... ",19,2
Tatsuya,Tenjou-san... ,19,2
Utena,What? ,19,2
Tatsuya,"Actually, when I transferred to this academy, I knew Wakaba was here.",19,2
Tatsuya,She hasn't changed at all since the days I knew her.,19,2
Tatsuya,"You were always right next to her all the time she looked happy, Tenjou-san.",19,2
Tatsuya,If I could be with you... ,19,2
Utena,"Then you could be with Wakaba, too? ",19,2
Utena,"So that's why you sent me a love-letter, isn't it?",19,2
Tatsuya,I'm sorry. That girl's so shy. ,19,2
Tatsuya,"I thought she was only calling me Prince Onion to make fun of me,",19,2
Tatsuya,"...but I was wrong, wasn't I? ",19,2
Utena,"Well, I don't know any further than that. ",19,2
Utena,The prince people hold inside their heart... ,19,2
Utena,...is surely something that others wouldn't understand.,19,2
Utena,But I think it's worth it to confess. ,19,2
Tatsuya,Thank you very much! ,19,2
Utena,But did I do the right thing? ,19,2
Anthy,About what? ,19,2
Utena,About Tatsuya-kun and Wakaba. ,19,2
Anthy,"It's alright. Romance is like, what will happen will happen.",19,2
Utena,"That's true, but... ",19,2
card,"Utena, you meanie!! ",19,2
Utena,"Huh? Oh, great... ",19,2
Shadow,Extra! Extra! Extra! ,19,2
Shadow,"Step right up, step right up! Fresh tires for sale!",19,2
Shadow,"Today, tire shop's sale! ",19,2
Shadow,I'll take one. ,19,2
Shadow,"But mister, what is a tire shop? ",19,2
Shadow,"How good of you to ask, ma'am! ",19,2
Shadow,Fish shops... ,19,2
Shadow,...sell fish. ,19,2
Shadow,Bread shops... ,19,2
Shadow,...sell bread. ,19,2
Shadow,"And we're a tire shop, so we sell tires. ",19,2
Shadow,Telling good tires from bad ones takes quite a bit of experience.,19,2
Shadow,You can't easily tell if it tastes good or bad just by looking.,19,2
Shadow,"Well, please give me one of those tires. ",19,2
Shadow,Thank you! ,19,2
Shadow,Have your husband eat something invigorating! ,19,2
Shadow,"Oh, come on... tire-shop owner... ",19,2
Shadow,"Now, how will I cook this tire up for dinner, I wonder?",19,2
Utena,Is that edible? ,19,2
Tatsuya,Wakaba... ,19,2
Tatsuya,Do you have a minute? ,19,2
Wakaba,Now what? You sound serious. ,19,2
Wakaba,What's wrong? ,19,2
Tatsuya,"Wakaba, there's someone you like now, isn't there?",19,2
Wakaba,What? ,19,2
Tatsuya,"You're in love with your prince now, aren't you?",19,2
Tatsuya,"Look, you should be honest at important times.",19,2
Wakaba,I'm always honest. ,19,2
Tatsuya,"Prince, huh? ",19,2
Wakaba,What? ,19,2
Tatsuya,"Well, I was just thinking you might want to know your prince's feelings, too.",19,2
Wakaba,My prince's feelings? ,19,2
Tatsuya,"But, just as you finally realized your own feelings,",19,2
Tatsuya,"...maybe you have already realized your prince's feelings, too.",19,2
Wakaba,Can a childhood friend find even that out?,19,2
Tatsuya,Of course. ,19,2
Wakaba,You're right. ,19,2
Wakaba,You're right. I've finally realized that I really was in love with that prince.,19,2
Wakaba,"And maybe, with the grace of God, that prince will turn around and look at me.",19,2
Wakaba,Maybe...maybe finally I can become happy too.,19,2
Tatsuya,"Well, then, you do know that. ",19,2
Tatsuya,You can become happy. ,19,2
Wakaba,Tatsuya... ,19,2
Tatsuya,Wakaba... ,19,2
Wakaba,"But, will you keep this a secret from everyone?",19,2
Tatsuya,"Yeah, if it's going to embarrass you, let's keep it a secret from everyone.",19,2
Wakaba,"I still can't believe it, but I finally found happiness, didn't I?",19,2
Tatsuya,Yeah. ,19,2
Wakaba,"You, too, find somebody quickly and become happy.",19,2
Tatsuya,"Yeah, I'll find somebody quickly, too... Huh?",19,2
Wakaba,"Well, that's it. I've got to go now. I shouldn't make him wait too long.",19,2
Tatsuya,Make who? ,19,2
Wakaba,"My prince, of course. ",19,2
Wakaba,See you! ,19,2
Tatsuya,"By ""my prince,"" she means... ",19,2
Tatsuya,"Uh, excuse me? Is anyone here? ",19,2
hand,INTERVIEW CHAMBER ,19,2
Tatsuya,Excuse me? ,19,2
Tatsuya,Isn't anyone here? ,19,2
Tatsuya,"Uh, I haven't got an appointment, ",19,2
Tatsuya,...but would it be okay? ,19,2
door,OCCUPIED ,19,2
Tatsuya,"Sorry for just barging in here. I'm Kazami Tatsuya, in the 8th grade, Class D.",19,2
Mikage,"Then, please begin. ",19,2
Tatsuya,"Well, I heard the rumor. ",19,2
Tatsuya,That you can have a consultation here when you're in trouble.,19,2
Tatsuya,There was a girl I had been watching for a long time.,19,2
Tatsuya,She was a princess to me alone. ,19,2
Tatsuya,"But, she left me to see another man. ",19,2
Tatsuya,I'm sure she is being deceived. ,19,2
Tatsuya,"Oh, and she was such an innocent girl... ",19,2
Tatsuya,"I'm sure he'll do all sorts of bad things to her, like... or... or even...",19,2
Tatsuya,"But it's okay. No matter how much of her purity she'll lose, she'll come back to me.",19,2
Tatsuya,Because of my love for her. ,19,2
Tatsuya,"Yes, 'cause in the end, love always wins.",19,2
Tatsuya,I would be able to make you happy. I would be able to give away anything for your sake.,19,2
Tatsuya,I would... I would... ,19,2
Tatsuya,Why can't it be me?! ,19,2
Mikage,"You're really a good person, aren't you?",19,2
Mikage,"So, there's no path for you to take here. Go home.",19,2
Mikage,This isn't a place for someone like you.,19,2
Wakaba,I'm home. ,19,2
Saionji,Welcome back. ,19,2
ED,Missing truth and forever ,19,2
ED,Kissing love and true your heart ,19,2
ED,Embrace me with your true arms ,19,2
ED,The key to open up tomorrow is reality ,19,2
ED,I want to keep on destroying lies. ,19,2
ED,"Even if we keep on talking, ",19,2
ED,you still won't ever see. ,19,2
ED,Excuses really suit adults ,19,2
ED,who hang on to old stories. ,19,2
ED,Because unchosen angels ,19,2
ED,have no need for wings. ,19,2
ED,"Missing truth and forever, ",19,2
ED,"Kissing love and true your heart, ",19,2
ED,I will like tomorrow's new me. ,19,2
ED,"At least I believe so; I want to believe it,",19,2
ED,so I want to keep lies hating me.,19,2
OP,"Heroically, with bravery",20,2
OP,"I'll go on with my life, ",20,2
OP,"just a long, long time. ",20,2
OP,But if the two of us should get split up ,20,2
OP,"by whatever means, ",20,2
OP,"let go of me, ",20,2
OP,Take my revolution. ,20,2
Title,Utena ~ La Fillette Revolutionnaire ,20,2
OP,"In the sunny garden, we held each other's hands,",20,2
OP,"drew close together and soothed each other with the words,",20,2
OP,"""Neither of us will ever fall in love again."" ",20,2
OP,Everytime ,20,2
OP,Into this photograph of us ,20,2
OP,"smiling cheek to cheek, ",20,2
OP,"I took a bit of loneliness, ",20,2
OP,and crammed it inside. ,20,2
OP,Revolution! ,20,2
OP,"Even in my dreams, even through my tears, ",20,2
OP,"even though I'm being hurt, ",20,2
OP,"reality is approaching now, frantically. ",20,2
OP,What I want now is to find out ,20,2
OP,"just where I belong, ",20,2
OP,"and my self-worth, up through today. ",20,2
OP,"Heroically, I'll throw away ",20,2
OP,"my clothes 'til I'm nude, ",20,2
OP,"like the roses dancing all around me, whirling free.",20,2
OP,But if the two of us should get split up ,20,2
OP,"by whatever means, ",20,2
OP,"I swear to you, I will change the world. ",20,2
Girl,"Hey, did you hear the rumor? ",20,2
Girl,What rumor would this be? ,20,2
Girl,The one about Saionji-sempai? ,20,2
Girl,Yeahyeahyeahyeahyeah. ,20,2
Card,"Senior High 11th Grade, Class A ",20,2
Card,Saionji Kyouichi ,20,2
Card,The above named has been punished by expulsion for,20,2
Card,flagrantly violating the Academy's rules of conduct.,20,2
Card,"Provost, Ohtori Academy ",20,2
Card,"Senior High 11th Grade, Class A Saionji Kyouichi",20,2
Card,has been punished by expulsion ,20,2
Girl,Oh... ,20,2
Girl,Did that really happen? ,20,2
Girl,What are you talking about now? ,20,2
Girl,So that's it... no wonder I haven't noticed him around this month.,20,2
Girl,But why was he expelled? ,20,2
Girl,I don't know... ,20,2
Girl,"I kinda admired him for a while, though. ",20,2
Girl,Huh? What's so good about him? ,20,2
Girl,What are you saying? Weren't you the one buying pics of Saionji-sempai?,20,2
Girl,Weren't you the one looking to steal a kiss off of him?,20,2
Girl,"Oh, stop that already. ",20,2
Girl,"Ah, but Saionji-sempai was dreamy... ",20,2
Girl,"I wonder how he's doing, wherever he is. ",20,2
Girl,You said it. ,20,2
Saionji,Hi there. ,20,2
Wakaba,I'm home. ,20,2
Title,Wakaba Hath Flourished Verdantly ,20,2
Wakaba,Did anybody come by? ,20,2
Saionji,"No. You're kind of late coming back, aren't you?",20,2
Wakaba,"Oh, sorry. I just stopped to do a bit of shopping.",20,2
Wakaba,Here. I thought you could use these. ,20,2
Saionji,I'm sorry. ,20,2
Saionji,"Even though I promised to leave soon, here I am still dragging my feet.",20,2
Wakaba,Would you like some coffee? ,20,2
Saionji,"Although I've been expelled, with nowhere to go, no friends, no money...",20,2
Saionji,"...and as miserable as I am at having come back here,",20,2
Saionji,"...you gave me shelter, as brave as Joan of Arc.",20,2
Saionji,"However, I can't just stay here indefinitely, presuming on your good will.",20,2
Saionji,"So, before I cause you any more inconvenience, I'll be leaving.",20,2
Wakaba,"Ah... wait, Saionji-san! ",20,2
Wakaba,"Don't worry about that, I'm happy just to be able to help you.",20,2
Wakaba,Now let's just make the best of it. I'm sure you'll be back at the Academy soon.,20,2
Saionji,Wakaba-kun! ,20,2
Wakaba,Drink this; it'll calm you down. ,20,2
Saionji,"Thank you, Wakaba-kun! ",20,2
Wakaba,"Oh, no! That's... I'm sorry! ",20,2
Saionji,Pl- please excuse me. ,20,2
Saionji,"In spite of myself, my shameless behavior... ",20,2
Wakaba,"Um, your coffee... is going to get cold. ",20,2
Saionji,Right... ,20,2
Wakaba,"Um, if it's alright with you... ",20,2
Wakaba,I... ,20,2
Wakaba,that is... ,20,2
Girl,Wakaba! ,20,2
Girl,"It's me, let me in! ",20,2
Wakaba,W- wait a sec! ,20,2
Girl,"What's wrong, Wakaba? ",20,2
Girl,Are you busy? ,20,2
Wakaba,"No, not really. ",20,2
Girl,"You're all sweaty, though. ",20,2
